

Var[grouping | dispersion]: 1.2055


After each iteration, results will be shown.
0.204071 | Epoch 1 [-67114] => tp: 0|0, fp: 0|0, fn: 67114|67114, tot: 932879|932879 from 999993
0.533398 | Epoch 2 [-22073] => tp: 59503|59503, fp: 73965|178044, fn: 7611|7611, tot: 918417|814338 from 999993
0.548884 | Epoch 3 [9459] => tp: 59503|59503, fp: 42433|121962, fn: 7611|7611, tot: 949949|870420 from 999993
0.570085 | Epoch 4 [24962] => tp: 59503|59503, fp: 26930|94390, fn: 7611|7611, tot: 965452|897992 from 999993
0.592728 | Epoch 5 [39136] => tp: 59503|59503, fp: 12756|69251, fn: 7611|7611, tot: 979626|923131 from 999993
0.627449 | Epoch 6 [39263] => tp: 59503|59503, fp: 12629|69037, fn: 7611|7611, tot: 979753|923345 from 999993
0.639328 | Epoch 7 [39263] => tp: 59503|59503, fp: 12629|69037, fn: 7611|7611, tot: 979753|923345 from 999993
0.696632 | Epoch 8 [39263] => tp: 59503|59503, fp: 12629|69037, fn: 7611|7611, tot: 979753|923345 from 999993
0.679261 | Epoch 9 [39263] => tp: 59503|59503, fp: 12629|69037, fn: 7611|7611, tot: 979753|923345 from 999993
0.728387 | Epoch 10 [39263] => tp: 59503|59503, fp: 12629|69037, fn: 7611|7611, tot: 979753|923345 from 999993
0.765366 | Epoch 11 [39263] => tp: 59503|59503, fp: 12629|69037, fn: 7611|7611, tot: 979753|923345 from 999993
0.799610 | Epoch 12 [39263] => tp: 59503|59503, fp: 12629|69037, fn: 7611|7611, tot: 979753|923345 from 999993
0.811105 | Epoch 13 [39263] => tp: 59503|59503, fp: 12629|69037, fn: 7611|7611, tot: 979753|923345 from 999993
0.811868 | Epoch 14 [39182] => tp: 59503|59503, fp: 12710|69161, fn: 7611|7611, tot: 979672|923221 from 999993
0.831384 | Epoch 15 [37764] => tp: 59503|59503, fp: 14128|71631, fn: 7611|7611, tot: 978254|920751 from 999993
0.806207 | Epoch 16 [39106] => tp: 59503|59503, fp: 12786|69280, fn: 7611|7611, tot: 979596|923102 from 999993
0.843631 | Epoch 17 [36045] => tp: 59503|59503, fp: 15847|74702, fn: 7611|7611, tot: 976535|917680 from 999993
0.858568 | Epoch 18 [33902] => tp: 59503|59503, fp: 17990|78484, fn: 7611|7611, tot: 974392|913898 from 999993
0.834571 | Epoch 19 [36287] => tp: 59503|59503, fp: 15605|74278, fn: 7611|7611, tot: 976777|918104 from 999993
0.863804 | Epoch 20 [33789] => tp: 59503|59503, fp: 18103|78656, fn: 7611|7611, tot: 974279|913726 from 999993
0.861220 | Epoch 21 [33789] => tp: 59503|59503, fp: 18103|78656, fn: 7611|7611, tot: 974279|913726 from 999993
0.873044 | Epoch 22 [33885] => tp: 59573|59573, fp: 18147|78731, fn: 7541|7541, tot: 974305|913721 from 999993
0.884176 | Epoch 23 [34497] => tp: 59996|59996, fp: 18381|79161, fn: 7118|7118, tot: 974494|913714 from 999993
0.890081 | Epoch 24 [37890] => tp: 62329|62329, fp: 19654|81613, fn: 4785|4785, tot: 975554|913595 from 999993
0.864755 | Epoch 25 [34130] => tp: 59751|59751, fp: 18258|78921, fn: 7363|7363, tot: 974372|913709 from 999993
0.870000 | Epoch 26 [34502] => tp: 60006|60006, fp: 18396|79188, fn: 7108|7108, tot: 974489|913697 from 999993
0.876878 | Epoch 27 [35908] => tp: 60945|60945, fp: 18868|80148, fn: 6169|6169, tot: 974956|913676 from 999993
0.890580 | Epoch 28 [40672] => tp: 64283|64283, fp: 20780|83726, fn: 2831|2831, tot: 976382|913436 from 999993
0.884025 | Epoch 29 [39735] => tp: 63614|63614, fp: 20379|82950, fn: 3500|3500, tot: 976114|913543 from 999993
0.877583 | Epoch 30 [38795] => tp: 62936|62936, fp: 19963|82205, fn: 4178|4178, tot: 975852|913610 from 999993
0.892588 | Epoch 31 [42619] => tp: 65613|65613, fp: 21493|85063, fn: 1501|1501, tot: 976999|913429 from 999993
0.903840 | Epoch 32 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.884601 | Epoch 33 [42114] => tp: 65272|65272, fp: 21316|84731, fn: 1842|1842, tot: 976835|913420 from 999993
0.895907 | Epoch 34 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.882849 | Epoch 35 [42134] => tp: 65289|65289, fp: 21330|84755, fn: 1825|1825, tot: 976838|913413 from 999993
0.904681 | Epoch 36 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.896362 | Epoch 37 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.883012 | Epoch 38 [43679] => tp: 66350|66350, fp: 21907|85869, fn: 764|764, tot: 977322|913360 from 999993
0.894159 | Epoch 39 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.906588 | Epoch 40 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.888973 | Epoch 41 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.894858 | Epoch 42 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.897770 | Epoch 43 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.907218 | Epoch 44 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.897795 | Epoch 45 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.898099 | Epoch 46 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.898161 | Epoch 47 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.906795 | Epoch 48 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.908565 | Epoch 49 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.905078 | Epoch 50 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.895789 | Epoch 51 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.901560 | Epoch 52 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.901466 | Epoch 53 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.896865 | Epoch 54 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.903704 | Epoch 55 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.905379 | Epoch 56 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.909298 | Epoch 57 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.902642 | Epoch 58 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.915279 | Epoch 59 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.902816 | Epoch 60 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.906937 | Epoch 61 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.912802 | Epoch 62 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.911513 | Epoch 63 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.894715 | Epoch 64 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.909463 | Epoch 65 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.896922 | Epoch 66 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.921978 | Epoch 67 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.911252 | Epoch 68 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.912727 | Epoch 69 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.899871 | Epoch 70 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.919655 | Epoch 71 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.912053 | Epoch 72 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.910156 | Epoch 73 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.899607 | Epoch 74 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.909743 | Epoch 75 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.912251 | Epoch 76 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.911244 | Epoch 77 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.912411 | Epoch 78 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.901673 | Epoch 79 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.906933 | Epoch 80 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.903197 | Epoch 81 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.906544 | Epoch 82 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.917522 | Epoch 83 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.918772 | Epoch 84 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.908511 | Epoch 85 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.912101 | Epoch 86 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.909302 | Epoch 87 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.904193 | Epoch 88 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.917968 | Epoch 89 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
0.909416 | Epoch 90 [44416] => tp: 66853|66853, fp: 22176|86374, fn: 261|261, tot: 977556|913358 from 999993
