

Var[grouping | dispersion]: 0.6719


After each iteration, results will be shown.
0.660113 | Epoch 1 [-347332] => tp: 61549|61549, fp: 408881|938449, fn: 0|0, tot: 591117|61549 from 999998
0.520598 | Epoch 2 [-116340] => tp: 48802|48802, fp: 152395|377832, fn: 12747|12747, tot: 834856|609419 from 999998
0.509797 | Epoch 3 [-37835] => tp: 18637|18637, fp: 13560|50008, fn: 42912|42912, tot: 943526|907078 from 999998
0.516070 | Epoch 4 [-33015] => tp: 21451|21451, fp: 14368|55354, fn: 40098|40098, tot: 945532|904546 from 999998
0.517490 | Epoch 5 [-34102] => tp: 20025|20025, fp: 12603|49985, fn: 41524|41524, tot: 945871|908489 from 999998
0.561464 | Epoch 6 [-17704] => tp: 36203|36203, fp: 28561|101856, fn: 25346|25346, tot: 946091|872796 from 999998
0.558109 | Epoch 7 [-17984] => tp: 33420|33420, fp: 23275|88058, fn: 28129|28129, tot: 948594|883811 from 999998
0.592275 | Epoch 8 [-18956] => tp: 34623|34623, fp: 26653|96398, fn: 26926|26926, tot: 946419|876674 from 999998
0.589894 | Epoch 9 [-18544] => tp: 33452|33452, fp: 23899|89442, fn: 28097|28097, tot: 948002|882459 from 999998
0.623074 | Epoch 10 [-19542] => tp: 34135|34135, fp: 26263|95130, fn: 27414|27414, tot: 946321|877454 from 999998
0.666941 | Epoch 11 [-14604] => tp: 39294|39294, fp: 31643|111011, fn: 22255|22255, tot: 946100|866732 from 999998
0.665747 | Epoch 12 [-17543] => tp: 36539|36539, fp: 29072|103199, fn: 25010|25010, tot: 945916|871789 from 999998
0.716662 | Epoch 13 [-4988] => tp: 48131|48131, fp: 39701|135591, fn: 13418|13418, tot: 946879|850989 from 999998
0.701828 | Epoch 14 [-13640] => tp: 40035|40035, fp: 32161|112811, fn: 21514|21514, tot: 946323|865673 from 999998
0.735816 | Epoch 15 [-2390] => tp: 50122|50122, fp: 41085|140177, fn: 11427|11427, tot: 947486|848394 from 999998
0.750596 | Epoch 16 [1688] => tp: 53754|53754, fp: 44271|149985, fn: 7795|7795, tot: 947932|842218 from 999998
0.748190 | Epoch 17 [339] => tp: 52357|52357, fp: 42826|145750, fn: 9192|9192, tot: 947980|845056 from 999998
0.771913 | Epoch 18 [5258] => tp: 57270|57270, fp: 47733|160352, fn: 4279|4279, tot: 947986|835367 from 999998
0.776733 | Epoch 19 [5293] => tp: 57270|57270, fp: 47698|160274, fn: 4279|4279, tot: 948021|835445 from 999998
0.763664 | Epoch 20 [5314] => tp: 56734|56734, fp: 46605|157357, fn: 4815|4815, tot: 948578|837826 from 999998
0.784502 | Epoch 21 [5013] => tp: 57293|57293, fp: 48024|160971, fn: 4256|4256, tot: 947718|834771 from 999998
0.767794 | Epoch 22 [5895] => tp: 57234|57234, fp: 47024|158696, fn: 4315|4315, tot: 948659|836987 from 999998
0.789391 | Epoch 23 [4869] => tp: 57301|57301, fp: 48184|161322, fn: 4248|4248, tot: 947566|834428 from 999998
0.783351 | Epoch 24 [5499] => tp: 57263|57263, fp: 47478|159786, fn: 4286|4286, tot: 948234|835926 from 999998
0.791322 | Epoch 25 [4805] => tp: 57305|57305, fp: 48256|161487, fn: 4244|4244, tot: 947498|834267 from 999998
0.797768 | Epoch 26 [2436] => tp: 57430|57430, fp: 50875|167028, fn: 4119|4119, tot: 945004|828851 from 999998
0.790403 | Epoch 27 [4097] => tp: 57346|57346, fp: 49046|163162, fn: 4203|4203, tot: 946749|832633 from 999998
0.766636 | Epoch 28 [5929] => tp: 57233|57233, fp: 46988|158613, fn: 4316|4316, tot: 948694|837069 from 999998
0.772258 | Epoch 29 [5867] => tp: 57235|57235, fp: 47054|158754, fn: 4314|4314, tot: 948630|836930 from 999998
0.783068 | Epoch 30 [5476] => tp: 57263|57263, fp: 47501|159848, fn: 4286|4286, tot: 948211|835864 from 999998
0.771386 | Epoch 31 [5875] => tp: 57234|57234, fp: 47044|158734, fn: 4315|4315, tot: 948639|836949 from 999998
0.757038 | Epoch 32 [5974] => tp: 57229|57229, fp: 46935|158506, fn: 4320|4320, tot: 948743|837172 from 999998
0.794085 | Epoch 33 [5173] => tp: 57274|57274, fp: 47826|160509, fn: 4275|4275, tot: 947897|835214 from 999998
0.784460 | Epoch 34 [5832] => tp: 57235|57235, fp: 47089|158828, fn: 4314|4314, tot: 948595|836856 from 999998
0.759541 | Epoch 35 [5974] => tp: 57229|57229, fp: 46935|158506, fn: 4320|4320, tot: 948743|837172 from 999998
0.789651 | Epoch 36 [5727] => tp: 57236|57236, fp: 47196|159023, fn: 4313|4313, tot: 948489|836662 from 999998
0.810368 | Epoch 37 [2334] => tp: 57374|57374, fp: 50865|167104, fn: 4175|4175, tot: 944958|828719 from 999998
0.779871 | Epoch 38 [5966] => tp: 57229|57229, fp: 46943|158522, fn: 4320|4320, tot: 948735|837156 from 999998
0.800668 | Epoch 39 [5084] => tp: 57249|57249, fp: 47865|160500, fn: 4300|4300, tot: 947833|835198 from 999998
0.780102 | Epoch 40 [5946] => tp: 57229|57229, fp: 46963|158563, fn: 4320|4320, tot: 948715|837115 from 999998
0.789937 | Epoch 41 [5628] => tp: 57236|57236, fp: 47295|159247, fn: 4313|4313, tot: 948390|836438 from 999998
0.757990 | Epoch 42 [6401] => tp: 57229|57229, fp: 46508|157608, fn: 4320|4320, tot: 949170|838070 from 999998
0.815608 | Epoch 43 [-520] => tp: 57433|57433, fp: 53837|173459, fn: 4116|4116, tot: 942045|822423 from 999998
0.795125 | Epoch 44 [5654] => tp: 57234|57234, fp: 47265|159213, fn: 4315|4315, tot: 948418|836470 from 999998
0.797311 | Epoch 45 [5760] => tp: 57232|57232, fp: 47155|158942, fn: 4317|4317, tot: 948526|836739 from 999998
0.800276 | Epoch 46 [5204] => tp: 57236|57236, fp: 47719|160165, fn: 4313|4313, tot: 947966|835520 from 999998
0.829194 | Epoch 47 [-6981] => tp: 57596|57596, fp: 60624|188215, fn: 3953|3953, tot: 935421|807830 from 999998
0.806710 | Epoch 48 [3567] => tp: 57252|57252, fp: 49388|163835, fn: 4297|4297, tot: 946313|831866 from 999998
0.775464 | Epoch 49 [5900] => tp: 57229|57229, fp: 47009|158644, fn: 4320|4320, tot: 948669|837034 from 999998
0.782490 | Epoch 50 [5697] => tp: 57229|57229, fp: 47212|159100, fn: 4320|4320, tot: 948466|836578 from 999998
0.819129 | Epoch 51 [-5102] => tp: 57481|57481, fp: 58515|183709, fn: 4068|4068, tot: 937415|812221 from 999998
0.785970 | Epoch 52 [5311] => tp: 57229|57229, fp: 47598|159913, fn: 4320|4320, tot: 948080|835765 from 999998
0.790118 | Epoch 53 [5513] => tp: 57229|57229, fp: 47396|159491, fn: 4320|4320, tot: 948282|836187 from 999998
0.804984 | Epoch 54 [3860] => tp: 57236|57236, fp: 49063|163106, fn: 4313|4313, tot: 946622|832579 from 999998
0.813076 | Epoch 55 [1303] => tp: 57251|57251, fp: 51650|168760, fn: 4298|4298, tot: 944050|826940 from 999998
0.786585 | Epoch 56 [5628] => tp: 57229|57229, fp: 47281|159231, fn: 4320|4320, tot: 948397|836447 from 999998
0.783056 | Epoch 57 [6278] => tp: 57229|57229, fp: 46631|157851, fn: 4320|4320, tot: 949047|837827 from 999998
0.782574 | Epoch 58 [6950] => tp: 57229|57229, fp: 45959|156388, fn: 4320|4320, tot: 949719|839290 from 999998
0.808827 | Epoch 59 [1206] => tp: 57236|57236, fp: 51717|168826, fn: 4313|4313, tot: 943968|826859 from 999998
0.793263 | Epoch 60 [4122] => tp: 57229|57229, fp: 48787|162542, fn: 4320|4320, tot: 946891|833136 from 999998
0.802715 | Epoch 61 [231] => tp: 57234|57234, fp: 52688|170935, fn: 4315|4315, tot: 942995|824748 from 999998
0.803610 | Epoch 62 [-674] => tp: 57238|57238, fp: 53601|172903, fn: 4311|4311, tot: 942086|822784 from 999998
0.817247 | Epoch 63 [-4345] => tp: 57374|57374, fp: 57544|181502, fn: 4175|4175, tot: 938279|814321 from 999998
0.799283 | Epoch 64 [201] => tp: 57234|57234, fp: 52718|170978, fn: 4315|4315, tot: 942965|824705 from 999998
0.788123 | Epoch 65 [4395] => tp: 57229|57229, fp: 48514|161994, fn: 4320|4320, tot: 947164|833684 from 999998
0.803112 | Epoch 66 [-1072] => tp: 57236|57236, fp: 53995|173749, fn: 4313|4313, tot: 941690|821936 from 999998
0.778458 | Epoch 67 [7690] => tp: 57229|57229, fp: 45219|154755, fn: 4320|4320, tot: 950459|840923 from 999998
0.809241 | Epoch 68 [-1666] => tp: 57238|57238, fp: 54593|175056, fn: 4311|4311, tot: 941094|820631 from 999998
0.819342 | Epoch 69 [-2875] => tp: 57283|57283, fp: 55892|177991, fn: 4266|4266, tot: 939840|817741 from 999998
0.804392 | Epoch 70 [-740] => tp: 57234|57234, fp: 53659|173085, fn: 4315|4315, tot: 942024|822598 from 999998
0.787659 | Epoch 71 [5465] => tp: 57229|57229, fp: 47444|159591, fn: 4320|4320, tot: 948234|836087 from 999998
0.805400 | Epoch 72 [-74] => tp: 57234|57234, fp: 52993|171622, fn: 4315|4315, tot: 942690|824061 from 999998
0.804813 | Epoch 73 [-763] => tp: 57234|57234, fp: 53682|173102, fn: 4315|4315, tot: 942001|822581 from 999998
0.821648 | Epoch 74 [-3647] => tp: 57330|57330, fp: 56758|179850, fn: 4219|4219, tot: 939021|815929 from 999998
0.820123 | Epoch 75 [-3845] => tp: 57345|57345, fp: 56986|180339, fn: 4204|4204, tot: 938808|815455 from 999998
0.826536 | Epoch 76 [-10404] => tp: 57684|57684, fp: 64223|196063, fn: 3865|3865, tot: 931910|800070 from 999998
0.792150 | Epoch 77 [1031] => tp: 57229|57229, fp: 51878|169153, fn: 4320|4320, tot: 943800|826525 from 999998
0.802365 | Epoch 78 [-772] => tp: 57236|57236, fp: 53695|173093, fn: 4313|4313, tot: 941990|822592 from 999998
0.824870 | Epoch 79 [-8422] => tp: 57575|57575, fp: 62023|191232, fn: 3974|3974, tot: 934001|804792 from 999998
0.814338 | Epoch 80 [-3503] => tp: 57327|57327, fp: 56608|179564, fn: 4222|4222, tot: 939168|816212 from 999998
0.779578 | Epoch 81 [3709] => tp: 57229|57229, fp: 49200|163370, fn: 4320|4320, tot: 946478|832308 from 999998
0.792990 | Epoch 82 [581] => tp: 57229|57229, fp: 52328|170124, fn: 4320|4320, tot: 943350|825554 from 999998
0.795183 | Epoch 83 [956] => tp: 57229|57229, fp: 51953|169300, fn: 4320|4320, tot: 943725|826378 from 999998
0.767985 | Epoch 84 [5875] => tp: 57229|57229, fp: 47034|158709, fn: 4320|4320, tot: 948644|836969 from 999998
0.789799 | Epoch 85 [3264] => tp: 57229|57229, fp: 49645|164318, fn: 4320|4320, tot: 946033|831360 from 999998
0.798020 | Epoch 86 [2093] => tp: 57229|57229, fp: 50816|166829, fn: 4320|4320, tot: 944862|828849 from 999998
0.806226 | Epoch 87 [474] => tp: 57229|57229, fp: 52435|170334, fn: 4320|4320, tot: 943243|825344 from 999998
0.815443 | Epoch 88 [-1319] => tp: 57240|57240, fp: 54250|174293, fn: 4309|4309, tot: 941439|821396 from 999998
0.798077 | Epoch 89 [2885] => tp: 57229|57229, fp: 50024|165117, fn: 4320|4320, tot: 945654|830561 from 999998
0.794722 | Epoch 90 [3485] => tp: 57229|57229, fp: 49424|163816, fn: 4320|4320, tot: 946254|831862 from 999998
0.792899 | Epoch 91 [3872] => tp: 57229|57229, fp: 49037|163013, fn: 4320|4320, tot: 946641|832665 from 999998
0.813021 | Epoch 92 [-1018] => tp: 57238|57238, fp: 53945|173643, fn: 4311|4311, tot: 941742|822044 from 999998
0.798588 | Epoch 93 [3019] => tp: 57229|57229, fp: 49890|164811, fn: 4320|4320, tot: 945788|830867 from 999998
0.796961 | Epoch 94 [3366] => tp: 57229|57229, fp: 49543|164080, fn: 4320|4320, tot: 946135|831598 from 999998
0.798859 | Epoch 95 [3225] => tp: 57229|57229, fp: 49684|164378, fn: 4320|4320, tot: 945994|831300 from 999998
0.807359 | Epoch 96 [1721] => tp: 57229|57229, fp: 51188|167644, fn: 4320|4320, tot: 944490|828034 from 999998
0.783584 | Epoch 97 [5163] => tp: 57229|57229, fp: 47746|160218, fn: 4320|4320, tot: 947932|835460 from 999998
0.777153 | Epoch 98 [5256] => tp: 57229|57229, fp: 47653|160002, fn: 4320|4320, tot: 948025|835676 from 999998
0.803005 | Epoch 99 [3811] => tp: 57229|57229, fp: 49098|163120, fn: 4320|4320, tot: 946580|832558 from 999998
0.804220 | Epoch 100 [3855] => tp: 57229|57229, fp: 49054|163044, fn: 4320|4320, tot: 946624|832634 from 999998
0.768837 | Epoch 101 [6576] => tp: 57229|57229, fp: 46333|157163, fn: 4320|4320, tot: 949345|838515 from 999998
0.803786 | Epoch 102 [4558] => tp: 57229|57229, fp: 48351|161528, fn: 4320|4320, tot: 947327|834150 from 999998
0.797314 | Epoch 103 [5105] => tp: 57229|57229, fp: 47804|160355, fn: 4320|4320, tot: 947874|835323 from 999998
0.814259 | Epoch 104 [3164] => tp: 57229|57229, fp: 49745|164521, fn: 4320|4320, tot: 945933|831157 from 999998
0.797543 | Epoch 105 [5136] => tp: 57229|57229, fp: 47773|160273, fn: 4320|4320, tot: 947905|835405 from 999998
0.803059 | Epoch 106 [4780] => tp: 57229|57229, fp: 48129|161063, fn: 4320|4320, tot: 947549|834615 from 999998
0.815859 | Epoch 107 [2879] => tp: 57229|57229, fp: 50030|165102, fn: 4320|4320, tot: 945648|830576 from 999998
0.818326 | Epoch 108 [2039] => tp: 57229|57229, fp: 50870|166877, fn: 4320|4320, tot: 944808|828801 from 999998
0.781032 | Epoch 109 [5285] => tp: 57229|57229, fp: 47624|159952, fn: 4320|4320, tot: 948054|835726 from 999998
0.794673 | Epoch 110 [5234] => tp: 57229|57229, fp: 47675|160060, fn: 4320|4320, tot: 948003|835618 from 999998
0.785785 | Epoch 111 [5285] => tp: 57229|57229, fp: 47624|159952, fn: 4320|4320, tot: 948054|835726 from 999998
0.801855 | Epoch 112 [5165] => tp: 57229|57229, fp: 47744|160216, fn: 4320|4320, tot: 947934|835462 from 999998
0.780419 | Epoch 113 [5285] => tp: 57229|57229, fp: 47624|159952, fn: 4320|4320, tot: 948054|835726 from 999998
0.805971 | Epoch 114 [5079] => tp: 57229|57229, fp: 47830|160413, fn: 4320|4320, tot: 947848|835265 from 999998
0.798048 | Epoch 115 [5254] => tp: 57229|57229, fp: 47655|160006, fn: 4320|4320, tot: 948023|835672 from 999998
0.824971 | Epoch 116 [1315] => tp: 57229|57229, fp: 51594|168497, fn: 4320|4320, tot: 944084|827181 from 999998
0.773749 | Epoch 117 [5285] => tp: 57229|57229, fp: 47624|159952, fn: 4320|4320, tot: 948054|835726 from 999998
0.774853 | Epoch 118 [5285] => tp: 57229|57229, fp: 47624|159952, fn: 4320|4320, tot: 948054|835726 from 999998
0.826617 | Epoch 119 [123] => tp: 57229|57229, fp: 52786|171134, fn: 4320|4320, tot: 942892|824544 from 999998
0.787608 | Epoch 120 [5285] => tp: 57229|57229, fp: 47624|159952, fn: 4320|4320, tot: 948054|835726 from 999998
0.811748 | Epoch 121 [5154] => tp: 57229|57229, fp: 47755|160237, fn: 4320|4320, tot: 947923|835441 from 999998
0.766566 | Epoch 122 [5285] => tp: 57229|57229, fp: 47624|159952, fn: 4320|4320, tot: 948054|835726 from 999998
0.805551 | Epoch 123 [5283] => tp: 57229|57229, fp: 47626|159955, fn: 4320|4320, tot: 948052|835723 from 999998
