

Var[grouping | dispersion]: 1.9588


After each iteration, results will be shown.
0.000000 | Epoch 162 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 163 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 164 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 165 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 166 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 167 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 168 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 169 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 170 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 171 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 172 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 173 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 174 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 175 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 176 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 177 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 178 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 179 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 180 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 181 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 182 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 183 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 184 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 185 [61525] => tp: 86589|86589, fp: 25064|40870, fn: 0|0, tot: 974935|959129 from 999999
0.000000 | Epoch 186 [60789] => tp: 86589|86589, fp: 25800|42087, fn: 0|0, tot: 974199|957912 from 999999
0.000000 | Epoch 187 [68306] => tp: 86589|86589, fp: 18283|30021, fn: 0|0, tot: 981716|969978 from 999999
0.000000 | Epoch 188 [61769] => tp: 86589|86589, fp: 24820|40502, fn: 0|0, tot: 975179|959497 from 999999
0.000000 | Epoch 189 [60931] => tp: 86589|86589, fp: 25658|41879, fn: 0|0, tot: 974341|958120 from 999999
0.000000 | Epoch 190 [64035] => tp: 86589|86589, fp: 22554|36900, fn: 0|0, tot: 977445|963099 from 999999
0.000000 | Epoch 191 [61879] => tp: 86589|86589, fp: 24710|40341, fn: 0|0, tot: 975289|959658 from 999999
0.000000 | Epoch 192 [70037] => tp: 86589|86589, fp: 16552|27237, fn: 0|0, tot: 983447|972762 from 999999
0.000000 | Epoch 193 [70399] => tp: 86589|86589, fp: 16190|26669, fn: 0|0, tot: 983809|973330 from 999999
0.000000 | Epoch 194 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 195 [71153] => tp: 86589|86589, fp: 15436|25415, fn: 0|0, tot: 984563|974584 from 999999
0.000000 | Epoch 196 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 197 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 198 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 199 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 200 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 201 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 202 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 203 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 204 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 205 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 206 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 207 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
0.000000 | Epoch 208 [71500] => tp: 86589|86589, fp: 15089|24851, fn: 0|0, tot: 984910|975148 from 999999
