

Var[grouping | dispersion]: 1.9575


After each iteration, results will be shown.
0.313912 | Epoch 1 [-90550] => tp: 0|0, fp: 0|0, fn: 90550|90550, tot: 909450|909450 from 1000000
0.023923 | Epoch 140 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.022449 | Epoch 141 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.021927 | Epoch 142 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.020208 | Epoch 143 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.019992 | Epoch 144 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.020250 | Epoch 145 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.018923 | Epoch 146 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.018168 | Epoch 147 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.018907 | Epoch 148 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.016365 | Epoch 149 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.015666 | Epoch 150 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.016621 | Epoch 151 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.016278 | Epoch 152 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.014128 | Epoch 153 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.013931 | Epoch 154 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.014264 | Epoch 155 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.012929 | Epoch 156 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.013321 | Epoch 157 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.012958 | Epoch 158 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.011937 | Epoch 159 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.011336 | Epoch 160 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.010371 | Epoch 161 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.010840 | Epoch 162 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.010907 | Epoch 163 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.009932 | Epoch 164 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.009737 | Epoch 165 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.009629 | Epoch 166 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.009103 | Epoch 167 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.008824 | Epoch 168 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.007683 | Epoch 169 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.007665 | Epoch 170 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.007434 | Epoch 171 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.007722 | Epoch 172 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.007112 | Epoch 173 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.006424 | Epoch 174 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.006353 | Epoch 175 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.006287 | Epoch 176 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.006486 | Epoch 177 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.005400 | Epoch 178 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.005611 | Epoch 179 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.005420 | Epoch 180 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.004984 | Epoch 181 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.005315 | Epoch 182 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.005018 | Epoch 183 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.004531 | Epoch 184 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.004427 | Epoch 185 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.003995 | Epoch 186 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.003978 | Epoch 187 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.003610 | Epoch 188 [61235] => tp: 90550|90550, fp: 29315|47349, fn: 0|0, tot: 970685|952651 from 1000000
0.003440 | Epoch 189 [61418] => tp: 90550|90550, fp: 29132|47143, fn: 0|0, tot: 970868|952857 from 1000000
0.003192 | Epoch 190 [61736] => tp: 90550|90550, fp: 28814|46569, fn: 0|0, tot: 971186|953431 from 1000000
0.003230 | Epoch 191 [61517] => tp: 90550|90550, fp: 29033|47031, fn: 0|0, tot: 970967|952969 from 1000000
0.003134 | Epoch 192 [61648] => tp: 90550|90550, fp: 28902|46798, fn: 0|0, tot: 971098|953202 from 1000000
0.002968 | Epoch 193 [62095] => tp: 90550|90550, fp: 28455|45992, fn: 0|0, tot: 971545|954008 from 1000000
0.002771 | Epoch 194 [63347] => tp: 90550|90550, fp: 27203|44120, fn: 0|0, tot: 972797|955880 from 1000000
0.002371 | Epoch 195 [71481] => tp: 90550|90550, fp: 19069|31314, fn: 0|0, tot: 980931|968686 from 1000000
0.002295 | Epoch 196 [72507] => tp: 90550|90550, fp: 18043|29801, fn: 0|0, tot: 981957|970199 from 1000000
0.002137 | Epoch 197 [75131] => tp: 90550|90550, fp: 15419|25683, fn: 0|0, tot: 984581|974317 from 1000000
0.002110 | Epoch 198 [74873] => tp: 90550|90550, fp: 15677|26129, fn: 0|0, tot: 984323|973871 from 1000000
0.001922 | Epoch 199 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001817 | Epoch 200 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001718 | Epoch 201 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001570 | Epoch 202 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001406 | Epoch 203 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001353 | Epoch 204 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001292 | Epoch 205 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001320 | Epoch 206 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001274 | Epoch 207 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001190 | Epoch 208 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001080 | Epoch 209 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001144 | Epoch 210 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.001013 | Epoch 211 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.000962 | Epoch 212 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.000922 | Epoch 213 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.000980 | Epoch 214 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.000830 | Epoch 215 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.000815 | Epoch 216 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.000770 | Epoch 217 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.000769 | Epoch 218 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.000684 | Epoch 219 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
0.000665 | Epoch 220 [77324] => tp: 90550|90550, fp: 13226|22486, fn: 0|0, tot: 986774|977514 from 1000000
